sentence,position,eps,timing,memory
0,10,0.03652343899011612,644.560047,2650951680
1,13,0.05156249925494194,395.225748,4774313472
2,4,0.029238281771540642,74.824529,210942976
3,12,0.04984375089406967,525.657815,1574295040
4,7,0.03507812321186066,163.410485,497814016
5,11,0.05679687485098839,393.232150,1299059200
6,3,0.05386718735098839,383.954427,1299977728
7,6,0.013388671912252903,503.082987,1883656192
8,3,0.013486328534781933,504.831644,1883734528
9,2,0.03691406175494194,732.882082,3629949952
