sentence,position,eps,timing,memory
0,10,0.0234375,3537.094996,2658266112
1,13,0.019414061680436134,1977.609439,4777429504
2,4,0.025800781324505806,874.503441,300430336
3,12,0.03158203139901161,3063.241529,1581726208
4,7,0.021660156548023224,1482.552960,554577408
5,11,0.03949218615889549,2429.642912,1310012928
6,3,0.03236328065395355,2396.270667,1310903808
7,6,0.008823242038488388,3521.583443,1893348864
8,3,0.009350585751235485,3513.254821,1893348864
9,2,0.02675781212747097,3969.030213,3641520128
