sentence,position,eps,timing,memory
0,1,0.022304687649011612,174.899786,7515932672
0,2,0.023066407069563866,175.560237,7472027136
0,3,0.029902344569563866,177.098675,7332967936
0,4,0.04058593884110451,179.292205,7455871488
0,5,0.03999999910593033,162.559247,7482148352
0,6,0.039863280951976776,173.201320,7375092224
0,7,0.02998046949505806,179.507909,7476083200
0,8,0.045429687947034836,178.390960,7468338688
0,9,0.03544921800494194,179.082541,7461864960
0,10,0.045585937798023224,179.947675,7453699584
0,11,0.037480469793081284,177.560629,7466597888
0,12,0.04410156235098839,175.135598,7471351296
0,13,0.04175781086087227,178.113132,7449163264
0,14,0.02982421964406967,176.410084,7455530496
0,15,0.031718749552965164,169.938064,7464282624
0,16,0.033417969942092896,178.581846,7443405312
0,17,0.03425781428813934,178.732290,7441376768
0,18,0.040742188692092896,179.762365,7488601600
1,1,0.009999999776482582,189.789883,9362663424
1,2,0.00998535193502903,231.513610,9129615872
1,3,0.013359375298023224,203.155551,8975364608
1,4,0.010917969048023224,181.133389,9220266496
1,5,0.007070312276482582,183.383936,9051731456
1,6,0.011933594010770321,188.122849,9261000192
1,7,0.004865722730755806,244.128523,9407139328
1,8,0.015146484598517418,212.636986,9085600256
1,9,0.013144531287252903,176.710401,9094330880
1,10,0.012470703572034836,207.070940,9305818624
1,11,0.009536133147776127,215.649960,9059066368
1,12,0.013222656212747097,190.134440,9314251264
1,13,0.012187499552965164,187.025638,9263868416
1,14,0.010009765625,157.733601,9015373312
1,15,0.011181640438735485,188.377009,9021533696
1,16,0.008979491889476776,203.331101,9256054272
1,17,0.009960937313735485,226.519721,8942630400
1,18,0.005541992373764515,210.256086,9529613824
1,19,0.004450683481991291,243.632881,9033869824
1,20,0.007719726767390966,194.411212,9127735808
1,21,0.0091552734375,188.498786,8966174208
1,22,0.00844726525247097,179.477652,9435180544
1,23,0.005078124813735485,223.132891,9334268416
1,24,0.011562500149011612,172.864053,8977428992
1,25,0.0074462890625,212.913246,9227272704
2,1,0.03169921785593033,69.250909,2079023104
2,2,0.036406248807907104,70.565937,2070382080
2,3,0.03759765625,69.983637,2073832960
2,4,0.04500000178813934,72.257178,2081049088
2,5,0.025234375149011612,69.376726,2081541632
2,6,0.041328124701976776,73.055608,2078088704
3,1,0.028007812798023224,134.157183,5805483520
3,2,0.042500000447034836,126.797031,5793867776
3,3,0.03482421860098839,137.740063,5706703872
3,4,0.045039061456918716,132.983179,5795348480
3,5,0.03734375163912773,137.709615,5763755008
3,6,0.027070311829447746,133.940240,5764156416
3,7,0.029941406100988388,140.105839,5763197952
3,8,0.04238281399011612,141.741016,5778611200
3,9,0.04121093824505806,143.951860,5806753280
3,10,0.042500000447034836,130.433837,5755873280
3,11,0.03767578303813934,138.476067,5794041856
3,12,0.038847655057907104,138.642116,5751720960
3,13,0.031914062798023224,140.540265,5804038144
3,14,0.028652343899011612,141.252774,5788433408
3,15,0.042500000447034836,132.036799,5766210560
4,1,0.03519531339406967,96.092921,3499660288
4,2,0.03375000134110451,93.191758,3486860800
4,3,0.038359373807907104,98.436909,3486676480
4,4,0.03945312649011612,95.513996,3435151872
4,7,0.03343750163912773,90.924511,3499808256
4,8,0.04207031428813934,98.224895,3495000576
4,9,0.027128906920552254,92.461919,3484536320
4,10,0.041328124701976776,96.970605,3492640256
5,1,0.028066406026482582,128.858501,5254035456
5,2,0.03437500074505806,125.466174,5255577088
5,3,0.03955078125,127.940261,5180538368
5,6,0.023378906771540642,127.402658,5261527552
5,7,0.03753906115889549,129.871288,5268215296
5,8,0.030839843675494194,128.352106,5250478592
5,9,0.03851562365889549,127.463981,5229483520
5,10,0.03515625,128.701026,5284360704
5,11,0.034941405057907104,129.700712,5222893056
5,12,0.034648437052965164,128.145998,5267067392
5,13,0.030019531026482582,127.569989,5285459456
5,14,0.04160156100988388,127.474675,5284771328
6,3,0.042500000447034836,119.415472,5261313024
6,11,0.035664062947034836,125.631008,5263789568
6,12,0.04156250134110451,133.388136,5273247232
6,13,0.04500000178813934,122.431009,5249987072
6,14,0.03523437678813934,128.519763,5268051456
7,3,0.03193359449505806,142.012017,6355756032
7,6,0.03216796740889549,149.513661,6361251328
7,7,0.03529296815395355,141.520051,6349357568
7,8,0.039921876043081284,150.099621,6364312064
7,9,0.03736327961087227,149.032767,6360256000
7,10,0.03132812678813934,150.103983,6370526720
7,11,0.03248046711087227,149.744396,6345153024
7,14,0.03154296800494194,147.102678,6362320384
7,15,0.021230468526482582,147.624458,6378252800
7,16,0.033906251192092896,147.925372,6356088320
8,3,0.03193359449505806,142.090934,6355756032
8,6,0.03216796740889549,149.506135,6361251328
8,7,0.03529296815395355,141.676366,6349357568
8,8,0.039921876043081284,150.289860,6364312064
8,9,0.03736327961087227,148.914280,6360256000
8,10,0.03132812678813934,150.043278,6370526720
