sentence,position,eps,timing,memory
0,1,5.08725634063012e-07,178.432839,9556721664
0,2,5.403160798778117e-07,175.441102,8362017792
0,3,6.163120360724861e-07,161.994130,4703754240
0,4,6.562471526194713e-07,159.231185,5293502976
0,5,6.335973807836126e-07,183.435042,6184613376
0,6,6.616115797442035e-07,174.897203,7932814848
0,7,6.300210770859849e-07,170.025618,8715753472
0,8,6.7889692445533e-07,169.491870,9310417408
0,9,6.240606467144971e-07,183.889793,10202904064
0,10,6.675720101156912e-07,183.167277,4557300224
0,11,6.628036430811335e-07,180.997062,5152291840
0,12,6.586313361367502e-07,185.991007,6041305088
0,13,6.616115797442035e-07,179.458687,6633478144
0,14,6.389618079083448e-07,163.123493,8572772864
0,15,6.246566499612527e-07,160.893415,9163242496
0,16,6.27636893568706e-07,169.010698,10058153984
0,17,6.18696219589765e-07,164.273225,10645477376
