sentence,position,eps,timing,memory
0,1,0.00046203614328987896,38.258136,4567589376
0,2,0.0005587768391706049,37.621178,2528443904
0,3,0.0006243896204978228,37.567585,2679867904
0,4,0.0006060791201889515,37.348374,2750992384
0,5,0.0005865478306077421,37.225020,2827621888
0,6,0.0006127929664216936,37.027947,2979832320
0,7,0.0005999755812808871,36.917661,2977735168
0,8,0.0006100463797338307,36.646761,3202380800
0,9,0.0006204223609529436,36.441354,3201332224
0,10,0.0005868530133739114,36.822762,3425977856
0,11,0.0006039428990334272,36.801461,3425977856
0,12,0.0005950927734375,37.794409,1875684352
0,13,0.0006161499186418951,37.345368,2027239424
0,14,0.0005938720423728228,37.472971,2027239424
0,15,0.0005941772251389921,37.127811,2250443264
0,16,0.0006164551014080644,37.418638,2248739328
0,17,0.0006207275437191129,37.004788,2472991744
0,18,0.0005996703985147178,37.105980,2474433536
1,1,0.0015844726003706455,62.515174,3356942848
1,2,0.0015637207543477416,61.844936,3459508736
1,3,0.0016418456798419356,62.472511,3656250880
1,4,0.0016308593330904841,62.821280,3757767680
1,5,0.0016198731027543545,64.432192,4059172352
1,6,0.0016577148344367743,63.484430,4056550912
1,7,0.001534423790872097,64.047038,4356907008
1,8,0.0016528320265933871,64.836797,4557319168
1,9,0.0015454101376235485,64.956399,4656214528
1,10,0.0016723632579669356,64.532850,4856102400
1,11,0.0015332031762227416,64.713419,4955522048
1,12,0.0016845703357830644,63.707016,5154361344
1,13,0.0016589355655014515,62.186527,5253256704
1,14,0.0016418456798419356,62.819368,5552564224
1,15,0.0016528320265933871,62.591349,5552039936
1,16,0.0016540527576580644,62.426160,5852920320
1,17,0.0017028808360919356,63.022237,6052808192
1,18,0.0015893555246293545,62.241360,6155373568
1,19,0.001656494103372097,62.598526,6355785728
1,20,0.001595458947122097,62.739228,6456778240
1,21,0.0016809082590043545,63.337557,6656141824
1,22,0.0016247559105977416,66.163620,6755561472
1,23,0.0016796875279396772,67.247135,7055393280
1,24,0.0016467284876853228,67.535584,7156385792
1,25,0.0016723632579669356,67.428274,7352603648
2,1,0.00040985108353197575,15.524491,6062783488
2,2,0.0004168701125308871,15.529834,831310336
2,3,0.0004290771612431854,16.002726,863178752
2,4,0.00043243408435955644,15.062002,926915584
2,5,0.00039428711170330644,14.880382,958784000
2,6,0.00043701170943677425,15.118545,1022520832
3,1,0.000998535193502903,37.224442,1811113984
3,2,0.0010809325613081455,37.053247,1908027392
3,3,0.0010852051200345159,37.308635,2035760128
3,4,0.0010888671968132257,37.037993,2099626496
3,5,0.0010931396391242743,37.852329,2291225600
3,6,0.0010198974050581455,37.094486,2291225600
3,7,0.0011096191592514515,36.503140,2482824704
3,8,0.0011273192940279841,36.950526,2482824704
3,9,0.0011743163922801614,36.313072,2674423808
3,10,0.0011114501394331455,36.608495,2674423808
3,11,0.0011010742746293545,36.315159,2866022912
3,12,0.0011138916015625,35.319773,2929889280
3,13,0.0011157226981595159,33.979246,3057622016
3,14,0.0011022948892787099,34.071904,3185354752
3,15,0.0011260986793786287,33.515332,3249221120
4,1,0.0004916382022202015,19.304190,2930596352
4,2,0.0004635619989130646,19.491641,2978521600
4,3,0.0005221557803452015,19.840592,3024611328
4,4,0.0005044555873610079,19.921091,3116790784
4,7,0.00045867919106967747,20.037387,3116790784
4,8,0.0004980468656867743,20.483829,3255059968
4,9,0.0004574584891088307,20.608737,3255059968
4,10,0.0004910278366878629,20.828587,3393329152
5,1,0.0008282470516860485,31.297056,3739497472
5,2,0.0008367919945158064,30.800640,3920431104
5,3,0.0008587646298110485,30.580060,3920431104
5,6,0.0008465576102025807,30.393295,4101364224
5,7,0.0008642578031867743,30.625722,4161675264
5,8,0.0008581543224863708,30.365318,4282297344
5,9,0.0008624267647974193,31.164723,4282297344
5,10,0.0008526611491106451,31.373521,1573558784
5,11,0.0008666992071084678,31.130392,1633869824
5,12,0.0008831787272356451,31.359754,1754491904
5,13,0.0008026122814044356,31.201079,1814802944
5,14,0.0008630371303297579,31.215247,1935425024
6,3,0.0007415771251544356,31.641147,1995753472
6,11,0.0007421874906867743,32.313725,2116376064
6,12,0.0007928466657176614,32.909438,2176687104
6,13,0.0007690429920330644,32.834990,2357620224
6,14,0.0007586670108139515,31.697175,2357620224
7,3,0.0008825683617033064,37.161403,2725628928
7,6,0.0009020995930768549,36.649152,2725629440
7,7,0.0008813476306386292,36.327516,2927894528
7,8,0.0009216308826580644,37.188103,2927894528
7,9,0.0009143066126853228,36.974087,3130159616
7,10,0.0009497070568613708,36.835274,3197581312
7,11,0.0008959961123764515,36.371203,3332424704
7,14,0.0009014892857521772,36.030304,3467268096
7,15,0.0008050536853261292,35.934267,3534689792
7,16,0.0008935547084547579,35.799984,3669533184
8,3,0.0008825683617033064,35.434032,3736974336
8,6,0.0009020995930768549,35.668698,3871818240
8,7,0.0008813476306386292,36.016555,3939239936
8,8,0.0009216308826580644,36.001999,4074083328
8,9,0.0009143066126853228,36.065665,4141505024
8,10,0.0009497070568613708,35.625859,4276348416
8,11,0.0008959961123764515,35.494057,4343770112
8,14,0.0009014892857521772,35.213177,4478613504
8,15,0.0008050536853261292,35.523994,4546035200
8,16,0.0008935547084547579,36.209540,4680878592
