sentence,position,eps,timing,memory
0,10,0.03785156086087227,57.834870,206603264
1,13,0.10062500089406967,82.381846,574722048
2,4,0.019501952454447746,32.652861,181298688
3,12,0.054999999701976776,61.524434,273250304
4,7,0.014091797173023224,57.902815,233133568
5,11,0.03216796740889549,59.138631,242317824
6,3,0.013701171614229679,62.785172,342404608
7,6,0.04886718839406967,71.374416,321439744
8,3,0.05191406235098839,73.284970,456024064
9,2,0.08445312827825546,84.005252,656265216
