sentence,position,eps,timing,memory
0,1,0.008281249552965164,3.155612,192520192
0,2,0.006274414248764515,2.970124,148650496
0,3,0.013056640513241291,3.129619,153488896
0,4,0.012949218973517418,3.216734,158327808
0,5,0.013232422061264515,4.462362,163167232
0,6,0.002446289174258709,4.557184,168006144
0,7,0.013447266072034836,4.554056,168006144
1,1,0.012431640177965164,4.731954,337207296
1,2,0.011181640438735485,3.307613,360305152
1,3,0.012958984822034836,3.385857,371460608
1,4,0.012919921427965164,3.421858,383402496
1,9,0.01625976525247097,3.406505,394557952
1,10,0.014980468899011612,3.420885,405713408
1,11,0.01835937425494194,3.417671,417655296
1,12,0.013935547322034836,3.429570,428810752
1,13,0.014521484263241291,3.448675,440752640
1,14,0.019785156473517418,3.442644,451908096
1,15,0.014140624552965164,3.514707,463849984
1,16,0.0205078125,3.327623,423711232
1,17,0.016123047098517418,3.283804,342420992
1,18,0.017363281920552254,3.420159,342420992
1,19,0.019882813096046448,3.443398,354362880
1,20,0.014833983965218067,3.453510,365518336
2,1,0.004816894419491291,4.118830,274608640
2,2,0.009291992522776127,4.140076,230744064
2,3,0.009365234524011612,4.191427,236554752
2,4,0.009379882365465164,4.160602,242365440
2,5,0.009511718526482582,4.042868,248176128
2,6,0.008588867262005806,4.034239,248176128
2,7,0.009394531138241291,4.037150,253986816
2,8,0.009589843451976776,4.028179,259797504
2,9,0.01010742224752903,4.341087,265608192
3,1,0.009404296986758709,3.880324,290999296
3,2,0.008525390177965164,3.849188,303612928
3,3,0.010849609039723873,3.968994,310394880
3,4,0.009770507924258709,3.781328,310395392
3,5,0.017304686829447746,4.114030,317177856
3,6,0.013076172210276127,4.035881,323960320
3,7,0.01474609412252903,4.026034,330742784
3,8,0.015810547396540642,3.918308,337525248
3,9,0.015244140289723873,3.924481,344307712
3,10,0.017421875149011612,3.937725,351090176
3,11,0.018281249329447746,3.970622,357872640
4,1,0.011806640774011612,3.791990,372935168
4,2,0.008417968638241291,3.522485,331913216
4,3,0.009243164211511612,3.515228,337238016
4,4,0.009868163615465164,3.535236,331913216
4,5,0.010781249962747097,3.704618,342562816
4,6,0.01254882849752903,3.688891,349465600
4,7,0.014208984561264515,3.842328,353212416
4,8,0.01352539099752903,3.870033,358537216
5,1,0.00974121131002903,3.903389,391739392
5,2,0.01010742224752903,4.045279,408725504
5,3,0.010380859486758709,3.827871,415507968
5,4,0.015244140289723873,4.146796,422290944
5,5,0.010771484114229679,4.586584,481785856
5,6,0.01430664025247097,4.070515,429073408
5,7,0.01834961026906967,4.076063,435855872
5,8,0.015322265215218067,3.932473,442638336
5,9,0.01806640625,3.992431,449420800
5,10,0.019179686903953552,3.986351,456203264
5,11,0.017695313319563866,3.976554,462985728
6,1,0.010175781324505806,3.983837,729952768
6,2,0.013076172210276127,4.098971,670480384
6,3,0.0035083007533103228,3.919823,685032448
6,4,0.022539062425494194,4.324119,806818304
6,5,0.025527343153953552,4.394901,710686208
6,6,0.02402343787252903,4.444156,833988096
6,7,0.028984375298023224,4.596509,738143232
6,8,0.017460936680436134,4.228864,737805312
6,9,0.028164062649011612,4.457919,751455232
6,10,0.028007812798023224,4.605433,765527552
6,11,0.02421874925494194,4.682071,778930176
6,12,0.029433593153953552,4.813156,792660992
6,13,0.028867186978459358,4.711996,806245888
6,14,0.010986328125,4.409803,915220992
6,15,0.028730468824505806,4.753781,942405632
6,19,0.028496094048023224,4.854517,955976192
6,20,0.029648438096046448,4.813217,859948544
6,21,0.028554687276482582,4.841901,873519104
6,22,0.028691405430436134,4.859463,887118336
6,23,0.028652343899011612,4.858622,900703232
6,24,0.02841796912252903,4.767231,1010315264
6,25,0.027167968451976776,4.656128,1037485568
7,1,0.010585937649011612,4.338814,897198080
7,2,0.0091552734375,4.321372,729735680
7,3,0.008730468340218067,4.188799,734088704
7,4,0.013613280840218067,4.474953,738441728
7,5,0.008696288801729679,4.132099,742794752
7,6,0.012910156510770321,4.453733,747147776
8,1,0.010732421651482582,5.157599,849221632
8,2,0.010751953348517418,5.440383,926258176
8,6,0.012216797098517418,5.051270,861349376
8,7,0.01181640662252903,5.382434,926258176
8,8,0.011513671837747097,5.037510,942738944
8,9,0.01284179650247097,4.964581,888437760
8,10,0.012900390662252903,5.181338,896677888
8,11,0.013564453460276127,5.141071,904918016
8,12,0.012128906324505806,5.391844,967458816
8,13,0.011757812462747097,5.538440,983939072
8,14,0.013203125447034836,5.629398,967458816
9,1,0.009404296986758709,4.875159,960303104
9,2,0.008525390177965164,4.694098,889058304
9,3,0.010849609039723873,5.288920,889057792
9,4,0.009770507924258709,4.911196,902623232
9,5,0.017304686829447746,5.442234,909405696
9,6,0.013076172210276127,5.386405,909405696
9,7,0.01474609412252903,5.415169,916188160
9,8,0.015810547396540642,5.390813,922970624
9,9,0.015244140289723873,5.396852,929753088
9,10,0.017421875149011612,5.136459,922970624
9,11,0.018281249329447746,5.211614,936535552
