sentence,position,eps,timing,memory
0,1,0.31812500953674316,3.380469,124455424
0,2,0.25453126430511475,3.009755,148650496
0,3,0.48625001311302185,2.937977,153489408
0,4,0.48249998688697815,2.994411,158328320
0,5,0.49312499165534973,3.177144,163167232
0,6,0.10249999910593033,3.555090,204457984
0,7,0.5009375214576721,3.072147,163167232
1,1,0.45656248927116394,3.340383,325265408
1,2,0.4021874964237213,3.346313,360305152
1,3,0.47343748807907104,3.314430,371460608
1,4,0.47312501072883606,3.309435,382616064
1,9,0.6143749952316284,3.326040,394557952
1,10,0.573437511920929,3.333522,405713408
1,11,0.6856250166893005,3.554256,510100992
1,12,0.5253124833106995,3.326923,405713408
1,13,0.551562488079071,3.347970,428810752
1,14,0.7212499976158142,3.520309,431967744
1,15,0.5375000238418579,3.353686,451908096
1,16,0.7756249904632568,3.531877,463063040
1,17,0.6165624856948853,3.197770,331265536
1,18,0.6549999713897705,3.335857,342420480
1,19,0.7568749785423279,3.332953,354362368
1,20,0.5649999976158142,3.170483,342420992
2,1,0.19593749940395355,3.944777,269584384
2,2,0.4012500047683716,4.056852,221161472
2,3,0.4059374928474426,4.048655,226972160
2,4,0.4203124940395355,4.044669,232782848
2,5,0.4221875071525574,4.140344,238593536
2,6,0.36906251311302185,4.128643,244404224
2,7,0.4156250059604645,4.152946,238593536
2,8,0.4256249964237213,4.098889,250214912
2,9,0.45218750834465027,4.004280,256025600
3,1,0.35374999046325684,3.924886,281416704
3,2,0.3160937428474426,4.058832,294030336
3,3,0.41218748688697815,3.917624,300812800
3,4,0.36937499046325684,3.816557,300812800
3,5,0.6912500262260437,4.549197,353525248
3,6,0.504687488079071,4.555357,367090688
3,7,0.5715625286102295,3.643886,321160192
3,8,0.6181250214576721,3.463743,327942656
3,9,0.5918750166893005,3.424925,334725120
3,10,0.6850000023841858,3.537160,341507072
3,11,0.7250000238418579,3.564337,348289536
4,1,0.43562498688697815,3.229887,311680512
4,2,0.3060937523841858,3.224153,317005824
4,3,0.33937498927116394,3.182613,322330624
4,4,0.36500000953674316,3.226202,327655424
4,5,0.3943749964237213,3.236893,332980224
4,6,0.4675000011920929,3.221611,338305024
4,7,0.5315625071525574,3.234924,343629824
4,8,0.5071874856948853,3.260843,343629824
5,1,0.36625000834465027,3.606310,373470720
5,2,0.38093748688697815,3.557264,393818624
5,3,0.3893750011920929,3.490015,400601088
5,4,0.5834375023841858,3.546289,407383552
5,5,0.40531250834465027,3.748644,414166016
5,6,0.5487499833106995,3.856347,420948480
5,7,0.7149999737739563,4.327327,480443392
5,8,0.5899999737739563,3.531854,420948480
5,9,0.7012500166893005,3.718152,434513408
5,10,0.7568749785423279,3.940742,443268608
5,11,0.6924999952316284,3.715781,450051072
6,1,0.4178124964237213,3.770659,572025856
6,2,0.526562511920929,3.829950,653249024
6,3,0.142578125,4.136660,669891584
6,4,0.8700000047683716,4.000198,681294848
6,5,0.9674999713897705,4.131578,694894592
6,6,0.9175000190734863,3.995796,708403200
6,7,1.0943750143051147,4.103108,707402240
6,8,0.6924999952316284,4.020957,817538560
6,9,1.0668749809265137,4.081467,844708864
6,10,1.0525000095367432,4.126258,748666880
6,11,0.9375,4.103287,762251776
6,12,1.1087499856948853,4.125271,775836672
6,13,1.087499976158142,4.232727,789698048
6,14,0.4453125,4.026251,803006464
6,15,1.081874966621399,4.375657,816591360
6,19,1.1012500524520874,4.382071,830176256
6,20,1.1174999475479126,4.431821,843761152
6,21,1.081874966621399,4.429529,857346048
6,22,1.1012500524520874,4.439200,870930944
6,23,1.0887500047683716,4.445897,870945280
6,24,1.0737500190734863,4.478963,884530176
6,25,1.0549999475479126,4.354806,898100736
7,1,0.3918749988079071,3.737448,745412096
7,2,0.33906251192092896,3.709109,668930048
7,3,0.3215624988079071,3.704140,673283072
7,4,0.5043749809265137,3.871344,677636608
7,5,0.31968748569488525,3.807863,677636608
7,6,0.48218750953674316,3.782084,681989632
8,1,0.3959375023841858,4.330238,754990080
8,2,0.3943749964237213,4.469903,796191744
8,6,0.4621874988079071,4.474175,804431872
8,7,0.45093750953674316,4.459500,812672000
8,8,0.4293749928474426,4.465441,820912128
8,9,0.4946874976158142,4.426535,820912128
8,10,0.4975000023841858,4.425317,829152256
8,11,0.5221874713897705,4.398614,837392384
8,12,0.46312499046325684,4.424447,845632512
8,13,0.43812501430511475,4.267537,853872128
8,14,0.5099999904632568,4.488718,862112768
9,1,0.35374999046325684,4.306036,813250048
9,2,0.3160937428474426,4.551000,826815488
9,3,0.41218748688697815,4.568480,832140288
9,4,0.36937499046325684,4.619498,825357824
9,5,0.6912500262260437,4.830378,887506944
9,6,0.504687488079071,4.582459,852487680
9,7,0.5715625286102295,4.599818,845705216
9,8,0.6181250214576721,4.559183,859270144
9,9,0.5918750166893005,4.569187,866052608
9,10,0.6850000023841858,4.841459,859269632
9,11,0.7250000238418579,4.896365,898417664
