sentence,position,eps,timing,memory
0,1,1.2768750190734863,48.886917,4979334656
0,2,1.2825000286102295,48.375138,5000306688
0,3,1.3337500095367432,48.599292,5000306688
0,4,1.284999966621399,48.344507,5000306688
0,5,1.2799999713897705,48.743466,5000306688
0,6,1.287500023841858,48.535678,5000306688
0,7,1.2912499904632568,48.171772,5000306688
0,8,1.2899999618530273,48.489917,5000306688
0,9,1.3012499809265137,48.589355,5000306688
0,10,1.2862499952316284,48.591630,5000306688
0,11,1.2887500524520874,48.155476,5000306688
0,12,1.2825000286102295,48.531451,5000306688
0,13,1.2899999618530273,48.508340,5000306688
0,14,1.283750057220459,48.224116,5000306688
0,15,1.284999966621399,48.575361,5000306688
0,16,1.2925000190734863,48.166098,5000306688
0,17,1.2912499904632568,48.195378,5000306688
0,18,1.2887500524520874,48.171650,5000306688
1,1,1.3587499856948853,61.284782,7571535360
1,2,1.3512500524520874,61.248211,7571535872
1,3,1.3587499856948853,61.249470,7571535872
1,4,1.3512500524520874,61.457059,7571535872
1,5,1.350000023841858,61.537629,7571535872
1,6,1.3550000190734863,61.496445,7571535872
1,7,1.350000023841858,61.437633,7571535872
1,8,1.3550000190734863,61.575646,7571535872
1,9,1.3537499904632568,61.443408,7571535872
1,10,1.3574999570846558,61.427151,7571535872
1,11,1.3524999618530273,61.331825,7571535872
1,12,1.3524999618530273,61.282711,7571535872
1,13,1.3537499904632568,61.361981,7571535872
1,14,1.3550000190734863,61.670811,7571535872
1,15,1.3537499904632568,61.735967,7571535872
1,16,1.3524999618530273,61.340999,7571535872
1,17,1.3550000190734863,61.500157,7571535872
1,18,1.347499966621399,61.294296,7571535872
1,19,1.3537499904632568,61.370202,7571535872
1,20,1.3487499952316284,61.270180,7571535872
1,21,1.3524999618530273,61.387417,7571535872
1,22,1.350000023841858,61.537050,7571535872
1,23,1.3650000095367432,61.392763,7571535872
1,24,1.3512500524520874,61.373937,7571535872
1,25,1.3550000190734863,61.342624,7571535872
2,1,1.0343749523162842,21.699716,457142784
2,2,1.0318750143051147,21.709732,457137152
2,3,1.028749942779541,21.805746,457231360
2,4,1.0381250381469727,21.591506,457155584
2,5,1.021875023841858,21.636055,457305088
2,6,1.040624976158142,21.806530,457268224
3,1,1.5387500524520874,39.120572,3082173952
3,2,1.5575000047683716,39.186839,3082174464
3,3,1.556249976158142,39.208718,3082174464
3,4,1.5549999475479126,39.230336,3082174464
3,5,1.5549999475479126,39.250616,3082174464
3,6,1.5425000190734863,39.140509,3082174464
3,7,1.5499999523162842,39.201432,3082174464
3,8,1.5525000095367432,39.202273,3082174464
3,9,1.5575000047683716,39.231501,3082174464
3,10,1.5525000095367432,39.216601,3082174464
3,11,1.5525000095367432,39.181282,3082174464
3,12,1.5499999523162842,39.181587,3082174464
3,13,1.5537500381469727,39.204642,3082174464
3,14,1.556249976158142,39.179327,3082174464
3,15,1.5525000095367432,39.193537,3082174464
4,1,0.8881250023841858,28.091511,1160452096
4,2,0.862500011920929,28.088148,1160452608
4,3,0.940625011920929,28.014584,1160452608
4,4,0.8693749904632568,28.096227,1160452608
4,7,0.8618749976158142,28.090460,1160452608
4,8,0.8618749976158142,28.102419,1160452608
4,9,0.8656250238418579,28.053957,1160452608
4,10,0.8637499809265137,28.095796,1160446464
5,1,1.7200000286102295,35.701730,2587014656
5,2,1.7312500476837158,35.662830,2587015168
5,3,1.7312500476837158,35.606257,2587015168
5,6,1.7300000190734863,35.625848,2587015168
5,7,1.7300000190734863,35.744005,2587015168
5,8,1.7312500476837158,35.660217,2587015168
5,9,1.7287499904632568,35.644098,2587015168
5,10,1.7362500429153442,35.655185,2587015168
5,11,1.7287499904632568,35.689062,2587015168
5,12,1.715000033378601,35.725060,2587015168
5,13,1.7300000190734863,35.657820,2587015168
5,14,1.7287499904632568,35.703472,2587015168
6,3,1.3937499523162842,35.455519,2585720320
6,11,1.3825000524520874,35.179128,2585720832
6,12,1.3975000381469727,35.160217,2585720832
6,13,1.40625,35.198968,2585720832
6,14,1.3837499618530273,35.601408,2585720832
7,3,0.08882812410593033,53.751216,3648717824
7,6,0.08874999731779099,53.730150,3648718336
7,7,0.09632812440395355,53.613054,3648718336
7,8,0.09437499940395355,53.599477,3648718336
7,9,0.09148437529802322,54.049310,3648718336
7,10,0.08882812410593033,53.873041,3648718336
7,11,0.09531249850988388,53.694769,3648718336
7,14,0.0925000011920929,53.887953,3648718336
7,15,0.09609375149011612,53.604127,3648718336
7,16,0.09460937231779099,53.718503,3648718336
8,3,0.08882812410593033,53.872908,3648717824
8,6,0.08874999731779099,53.888619,3648718336
8,7,0.09632812440395355,53.740301,3648718336
8,8,0.09437499940395355,53.707014,3648718336
8,9,0.09148437529802322,53.911926,3648718336
8,10,0.08882812410593033,53.861368,3648718336
8,11,0.09531249850988388,53.721648,3648718336
8,14,0.0925000011920929,53.962049,3648718336
8,15,0.09609375149011612,53.724761,3648718336
8,16,0.09460937231779099,53.736793,3648718336
9,1,1.6174999475479126,59.350956,6698203136
9,2,1.622499942779541,59.592947,6698203648
9,3,1.631250023841858,59.551613,6698203648
9,4,1.652500033378601,59.455993,6698203648
9,5,1.627500057220459,59.652464,6698203648
9,6,1.6024999618530273,59.726516,6698203648
9,7,1.6362500190734863,59.635314,6698203648
9,8,1.653749942779541,59.647290,6698203648
9,9,1.628749966621399,59.393858,6698203648
9,10,1.6100000143051147,59.412822,6698203648
9,11,1.6237499713897705,59.503844,6698203648
9,12,1.6237499713897705,59.622619,6698203648
9,13,1.628749966621399,59.686775,6698203648
9,14,1.6174999475479126,59.691366,6698203648
9,15,1.622499942779541,59.500063,6698203648
9,16,1.621250033378601,59.345937,6698203648
9,17,1.5987499952316284,59.422956,6698203648
9,20,1.625,59.474434,6698203648
