sentence,position,eps,timing
0,1,0.03230468928813934,25.084029
0,2,0.033710937947034836,25.299726
0,3,0.034980468451976776,25.261420
0,4,0.03369140625,25.160951
0,5,0.03363281115889549,25.114161
0,6,0.03361327946186066,25.121987
0,7,0.03384765610098839,25.434533
0,8,0.033476561307907104,25.261108
0,9,0.034003905951976776,25.148121
0,10,0.03328125178813934,24.969407
0,11,0.03349609300494194,24.975436
0,12,0.033320311456918716,24.968213
0,13,0.03369140625,25.465964
0,14,0.03349609300494194,25.257318
0,15,0.033203125,25.101528
0,16,0.03421875089406967,25.237788
0,17,0.03425781428813934,25.385579
0,18,0.03343750163912773,25.349304
1,1,0.04632812365889549,31.758392
1,2,0.04570312425494194,31.922442
1,3,0.04632812365889549,31.853445
1,4,0.0458984375,31.686495
1,5,0.04527343809604645,31.680071
1,6,0.04585937410593033,31.785230
1,7,0.04449218884110451,31.859658
1,8,0.04609375074505806,31.547738
1,9,0.04515625163912773,31.616372
1,10,0.04593750089406967,32.065439
1,11,0.04550781100988388,31.637308
1,12,0.046171873807907104,31.666110
1,13,0.04566406086087227,31.756355
1,14,0.04613281413912773,31.741076
1,15,0.04597656428813934,31.856610
1,16,0.046015623956918716,31.788738
1,17,0.046210937201976776,31.606978
1,18,0.04484374821186066,29.813150
1,19,0.04585937410593033,29.602853
1,20,0.04593750089406967,31.387203
1,21,0.04585937410593033,31.994196
1,22,0.044804688543081284,32.027461
1,23,0.046992186456918716,31.923173
1,24,0.045585937798023224,32.024788
1,25,0.04605468735098839,32.077250
2,1,0.025722656399011612,20.188369
2,2,0.026093749329447746,20.066020
2,3,0.025957031175494194,20.356071
2,4,0.025820313021540642,20.414012
2,5,0.02509765699505806,20.196550
2,6,0.025800781324505806,19.969941
3,1,0.040351562201976776,23.260740
3,2,0.04218750074505806,23.622958
3,3,0.04195312410593033,23.407718
3,4,0.04183593764901161,22.909314
3,5,0.0419921875,22.815425
3,6,0.039863280951976776,22.467541
3,7,0.04140625149011612,22.697199
3,8,0.04156250134110451,22.317672
3,9,0.04374999925494194,23.017661
3,10,0.041328124701976776,23.501366
3,11,0.04125000163912773,24.479688
3,12,0.041679687798023224,24.833982
3,13,0.04164062440395355,24.807084
3,14,0.041523437947034836,24.713397
3,15,0.04164062440395355,24.575503
4,1,0.027265625074505806,22.268188
4,2,0.026738280430436134,22.262414
4,3,0.028378905728459358,22.258978
4,4,0.026582030579447746,22.497557
4,7,0.025937499478459358,22.448312
4,8,0.026249999180436134,22.186103
4,9,0.025761717930436134,22.489983
4,10,0.026230469346046448,22.056272
5,1,0.05218749865889549,24.431933
5,2,0.05179687589406967,24.019359
5,3,0.05195312574505806,24.185137
5,6,0.05082031339406967,24.805603
5,7,0.05152343586087227,24.299285
5,8,0.04957031086087227,25.031771
5,9,0.05171874910593033,24.796818
5,10,0.050273437052965164,24.655819
5,11,0.05191406235098839,24.656648
5,12,0.05253906175494194,24.703659
5,13,0.05015625059604645,24.111979
5,14,0.051445312798023224,24.536311
6,3,0.03593749925494194,24.984936
6,11,0.03568359464406967,24.519771
6,12,0.036308594048023224,24.395105
6,13,0.03656249865889549,24.326345
6,14,0.03558593615889549,24.996890
7,3,0.011259765364229679,27.086905
7,6,0.011269531212747097,27.418992
7,7,0.011152343824505806,27.668274
7,8,0.01123046875,27.564627
7,9,0.011298827826976776,27.157422
7,10,0.01132812537252903,27.123535
7,11,0.011279297061264515,26.483049
7,14,0.011318359524011612,26.639701
7,15,0.011093749664723873,26.002079
7,16,0.011250000447034836,25.956654
8,1,0.0025830077938735485,26.584231
8,2,0.0025390624068677425,26.707133
8,3,0.0023864745162427425,28.354064
8,4,0.0023486327845603228,27.669695
8,5,0.00238037109375,27.813859
8,6,0.0024645996745675802,27.734433
8,7,0.0021386719308793545,28.007811
8,12,0.002263183705508709,27.727560
9,3,0.011259765364229679,25.193346
9,6,0.011269531212747097,25.232716
9,7,0.011152343824505806,25.268490
9,8,0.01123046875,25.491538
9,9,0.011298827826976776,25.824487
9,10,0.01132812537252903,25.941715
9,11,0.011279297061264515,25.883958
9,14,0.011318359524011612,25.896619
9,15,0.011093749664723873,25.289908
9,16,0.011250000447034836,25.519664
