sentence,position,eps,timing,memory
0,1,3.9100646631595737e-07,154.053420,3576970752
0,2,4.5269726456353965e-07,159.343192,2405754880
0,3,5.117058776704653e-07,151.568990,3299313152
0,4,4.452466839666158e-07,158.356671,3960539648
0,5,3.8117170220175467e-07,157.769367,2857273856
0,6,4.848837988902233e-07,162.129624,4535846912
0,7,4.7534703639939835e-07,159.222801,3070597632
0,8,4.956125962962687e-07,160.371570,4644008960
0,9,6.121397291281028e-07,148.285991,3871556096
0,10,4.804134619007527e-07,155.340080,4167636480
0,11,4.98592839903722e-07,162.952506,3895631360
0,12,4.568695999296324e-07,156.994948,2965435904
0,13,7.06911066572502e-07,149.381257,4732142080
0,14,4.571676299747196e-07,159.016377,3123178496
0,15,5.298853125168534e-07,156.924558,4665635328
0,16,5.334615593710623e-07,159.935858,3174161408
0,17,5.620718184218276e-07,155.611039,2817707008
0,18,5.933642341915402e-07,158.594186,3855234560
1,1,1.0848045803868445e-06,190.457644,3981583872
1,2,1.1217593964829575e-06,184.556397,5849375744
1,3,1.2022256896671024e-06,182.407652,3223124480
1,4,1.1557340258150361e-06,176.092406,4628303360
1,5,1.0508298373679281e-06,186.619268,3085269504
1,6,1.3160705520931515e-06,170.040949,4533295104
1,7,1.220703097715159e-06,172.413793,4096019968
1,8,1.1408328646211885e-06,180.151726,5365298176
1,9,1.1336803709127707e-06,182.523742,3225200128
1,10,1.3589858554041712e-06,174.138248,3066967552
1,11,1.113414782594191e-06,187.035220,4587021824
1,12,1.2791156223102007e-06,179.248997,2945615360
1,13,1.5413761502713896e-06,169.821610,5296939008
1,14,1.2958049637745717e-06,173.037170,3016140800
1,15,1.233816192325321e-06,171.180207,4240309760
1,16,1.465082164031628e-06,170.824811,3081164288
1,17,1.4436244555326994e-06,167.644060,4777766912
1,18,1.1014938081643777e-06,182.860958,4125230592
1,19,1.3482571148415445e-06,168.214504,5322242560
1,20,1.2445449328879477e-06,174.630839,4238745600
1,21,1.3530254818761023e-06,171.464269,6398005760
1,22,1.2123584838263923e-06,183.599408,3225120256
1,23,1.2177229109511245e-06,175.448508,4935773696
1,24,1.147985472016444e-06,183.787322,3294947328
1,25,1.5151500747379032e-06,166.766042,3819586560
2,1,7.905065757540797e-08,189.778181,4060236800
2,2,7.625668985156153e-08,185.249054,1518002688
2,3,5.9269368080094864e-08,181.789470,2406255616
2,4,9.506941012205061e-08,173.610549,1583685120
2,5,7.942318802633963e-08,168.447317,1178851328
2,6,1.506507345538921e-07,172.240500,2141657600
3,1,2.47955313170678e-07,172.088955,2779289600
3,2,3.814697322468419e-07,158.265890,2556009984
3,3,3.65674509339442e-07,159.169461,4142296576
3,4,3.337860050578456e-07,156.031469,2649141760
3,5,4.2051075865856546e-07,154.735705,3403011584
3,6,2.646446262133395e-07,167.870785,2387243520
3,7,2.8565526122292795e-07,168.029480,1976670720
3,8,3.531575316628732e-07,159.741925,2862815744
3,9,3.52859501617786e-07,155.332417,2603034624
3,10,4.0531159584134e-07,154.475118,3410546176
3,11,3.27229486174474e-07,157.013151,2340806144
3,12,3.588199604109832e-07,153.318207,3148337664
3,13,3.728270598912786e-07,159.226899,2880125952
3,14,4.041195040827006e-07,155.106242,2509902848
