sentence,position,eps,timing,memory
0,1,0.0019714355003088713,10.300337,534687744
0,2,0.003525390522554517,10.697589,707881984
0,3,0.001791992224752903,10.152606,798011904
0,4,0.004523925948888063,11.132722,617487872
0,5,0.003457031212747097,10.966156,790681600
0,6,0.003740234300494194,10.404449,848260096
0,7,0.0027050781063735485,11.461305,1037632512
0,8,0.0037426757626235485,10.672587,700287488
0,9,0.002944336039945483,11.095363,559018496
0,10,0.0036279296036809683,10.768243,416693248
0,11,0.0045922850258648396,10.895623,560774656
0,12,0.0038159179966896772,10.924436,666217472
0,13,0.005034179892390966,11.497632,869389824
0,14,0.004218750167638063,11.441239,1105114112
0,15,0.0035278319846838713,11.480157,1132713984
0,16,0.0029321289621293545,11.489116,1160313856
0,17,0.003090820275247097,11.296753,1169162240
0,18,0.004887695424258709,11.222758,1229314048
1,1,0.0039697266183793545,13.173793,1830746112
1,2,0.0037426757626235485,15.359666,1585965568
1,3,0.0048681641928851604,13.424394,1662464000
1,4,0.0044799805618822575,13.336856,1724944384
1,5,0.0032836913596838713,15.173133,1951236608
1,6,0.004768066573888063,12.980017,2297622528
1,7,0.0028759764973074198,13.786347,2352538112
1,8,0.004875488113611937,12.817533,2071568384
1,9,0.004326171707361937,13.773659,2126483968
1,10,0.0046801757998764515,15.780253,2181399040
1,11,0.001761474646627903,14.723214,2199704064
1,12,0.0051855468191206455,13.359820,2279015424
1,13,0.004755859263241291,13.672607,2225536000
1,14,0.004172363318502903,12.983875,2658233856
1,15,0.004895019344985485,13.063976,755058688
1,16,0.0044970703311264515,13.065381,1098246144
1,17,0.0049462891183793545,13.060752,1135606272
1,18,0.0034155272878706455,13.022908,1172216320
1,19,0.004001464694738388,12.563256,1117510144
1,20,0.003708495991304517,13.053226,920539136
1,21,0.005058593582361937,13.286927,1621282304
1,22,0.003317871131002903,13.411922,1274728448
1,23,0.0021630858536809683,12.577859,1311339008
1,24,0.0026660156436264515,13.942466,1647419392
1,25,0.005292968824505806,14.100397,1881000448
2,1,0.0022045897785574198,12.221466,1893636096
2,2,0.0030639648903161287,12.653349,1389069312
2,3,0.0022558593191206455,12.760211,1337626624
2,4,0.0038427733816206455,12.990750,1407300096
