sentence,position,eps,timing,memory
0,1,0.0008496093796566129,86.056678,5402881536
0,2,0.0006024169852025807,89.793744,5402636288
0,3,0.0007415771251544356,85.584728,5402492928
0,4,0.0007525634719058871,84.425626,5405913088
0,5,0.0006152343703433871,89.620214,5402431488
0,6,0.0006890869117341936,84.165792,5402718208
0,7,0.0007592773181386292,86.388532,5405636608
0,8,0.0008105468587018549,85.264109,5402759168
0,9,0.0006829833728261292,85.110073,5402001408
0,10,0.0007794189732521772,86.008382,5402226688
0,11,0.0008135986281558871,85.832074,5402329088
0,12,0.0006506347563117743,83.308088,5402308608
0,13,0.0009417724795639515,86.734150,5405108224
0,14,0.0007580566452816129,84.984455,5402226688
0,15,0.0008233642438426614,86.035854,5402267648
0,16,0.0006689453148283064,83.293105,5402042368
0,17,0.0008001708774827421,86.779017,5402472448
0,18,0.0007739257998764515,86.423404,5402349568
1,1,0.0006185913225635886,35.299457,1359133184
1,2,0.0005523681757040322,34.572008,1360571392
1,3,0.0006561279296875,32.160224,1359186944
1,4,0.0005697631859220564,34.702614,1359879168
1,5,0.0005862426478415728,35.111550,1358015488
1,6,0.0006198119954206049,34.783455,1361263616
2,1,0.0006390381022356451,65.694150,4128128512
2,2,0.0007720947032794356,66.683436,4127867904
2,3,0.0006323241977952421,63.345057,4127806976
2,4,0.0006872558733448386,65.863690,4127798272
2,5,0.0006109619280323386,70.565956,4127850496
2,6,0.0006988525274209678,68.581508,4125212672
2,7,0.0006372070056386292,64.028929,4127850496
2,8,0.0006982421618886292,66.762437,4128015872
2,9,0.0008001708774827421,67.553760,4125665280
2,10,0.0007159423548728228,66.934602,4128007168
2,11,0.0007434082217514515,66.814919,4127894016
2,12,0.0007775878766551614,67.620305,4127824384
2,13,0.0007263183360919356,66.971075,4127867904
2,14,0.0006646728725172579,66.034422,4127902720
2,15,0.0007861328194849193,67.169812,4127780864
3,1,0.0006329345633275807,43.993618,2403944960
3,2,0.0007421874906867743,45.296342,2406387712
3,3,0.0006549071986228228,46.440345,2393522176
3,4,0.0009100341703742743,47.270898,2406473728
3,7,0.0008966064197011292,47.225660,2406129664
3,8,0.0007525634719058871,45.783256,2406092800
3,9,0.0007879638578742743,46.090256,2406105088
3,10,0.0007836914155632257,45.601526,2406252544
4,1,0.0006182861397974193,66.127146,3743539712
4,2,0.0006121826008893549,66.188016,3728742400
4,3,0.0006121826008893549,66.202309,3743459328
4,6,0.0006646728725172579,61.076300,3743451136
4,7,0.0006799316615797579,61.719012,3743467520
4,8,0.0007177734514698386,62.189343,3741361152
4,9,0.0006033325335010886,66.646654,3734779904
4,10,0.0007238769321702421,61.655121,3741287424
4,11,0.0007885742234066129,61.947248,3743533056
4,12,0.0007275390671566129,61.726487,3728439296
4,13,0.0007342529133893549,63.098084,3729086464
4,14,0.0006210327264852822,65.904745,3741189120
5,3,0.0007562256068922579,62.060651,3729241600
5,11,0.0007470702985301614,61.610484,3726399488
5,12,0.0007617187220603228,62.237861,3727325184
