sentence,position,eps,timing
0,1,0.011826171539723873,71.259972
0,2,0.01220703125,71.581658
0,3,0.012402343563735485,72.081322
0,4,0.012246093712747097,70.759747
0,5,0.012226562947034836,71.461194
0,6,0.011923828162252903,72.509407
0,7,0.012324218638241291,71.555895
0,8,0.011972656473517418,73.244465
0,9,0.012333984486758709,74.073592
0,10,0.011835937388241291,74.500379
0,11,0.012255859561264515,75.102794
0,12,0.011923828162252903,75.705891
0,13,0.012001953087747097,76.381516
0,14,0.012275390326976776,72.031273
0,15,0.01181640662252903,71.635781
0,16,0.012294922024011612,73.453288
0,17,0.012333984486758709,72.901969
0,18,0.011874999850988388,74.592589
1,1,0.026914061978459358,89.857306
1,2,0.026875000447034836,85.872576
1,3,0.027031250298023224,93.650285
1,4,0.02681640535593033,99.449338
1,5,0.02681640535593033,77.846307
1,6,0.02685546875,76.384861
1,7,0.026679687201976776,76.420506
1,8,0.02689453214406967,78.766372
1,9,0.026699218899011612,80.805342
1,10,0.026972657069563866,82.591792
1,11,0.026835937052965164,82.241298
1,12,0.026933593675494194,82.235724
1,13,0.026835937052965164,83.901315
1,14,0.02695312537252903,84.692635
1,15,0.026914061978459358,86.344673
1,16,0.02681640535593033,77.361324
1,17,0.026992186903953552,76.615150
1,18,0.026718750596046448,77.572515
1,19,0.02685546875,77.593400
1,20,0.026875000447034836,80.042657
1,21,0.026875000447034836,81.878566
1,22,0.02681640535593033,82.420207
1,23,0.026933593675494194,117.500108
1,24,0.026796875521540642,89.415180
1,25,0.026875000447034836,83.775388
2,1,0.0014843749813735485,102.885995
2,2,0.0014904785202816129,106.415051
2,3,0.0014916992513462901,102.518991
2,4,0.001473388634622097,100.555598
2,5,0.0014831542503088713,108.045214
2,6,0.0014624022878706455,108.717084
3,1,0.0035937500651925802,87.571340
3,2,0.0035937500651925802,90.174339
3,3,0.0035742188338190317,82.128934
3,4,0.0035668944474309683,83.364626
3,5,0.003579101525247097,84.158957
3,6,0.003583984449505806,84.600412
3,7,0.0035498046781867743,84.212186
3,8,0.0035644532181322575,86.631722
3,9,0.0036376952193677425,87.426885
3,10,0.0035595702938735485,88.650627
3,11,0.0035668944474309683,88.482624
3,12,0.0035595702938735485,83.057677
3,13,0.003557128831744194,81.442475
3,14,0.003562011756002903,83.818718
3,15,0.003562011756002903,84.477825
4,1,0.007734375074505806,141.462040
4,2,0.007695312611758709,133.751204
4,3,0.007768554612994194,138.807783
4,4,0.007724609225988388,133.893430
4,7,0.0073828124441206455,132.061461
4,8,0.007719726767390966,164.255252
4,9,0.0073095704428851604,159.641941
4,10,0.007475586142390966,155.347564
5,1,0.0013073730515316129,176.276161
5,2,0.0013159179361537099,177.053904
5,3,0.001312255859375,183.713175
5,6,0.0013012695126235485,197.491337
5,7,0.0013061523204669356,187.870779
5,8,0.0013134765904396772,179.033298
5,9,0.0012988281669095159,214.093468
5,10,0.0012976074358448386,201.888469
5,11,0.0013073730515316129,217.655517
5,12,0.0013085937825962901,228.324747
5,13,0.0013012695126235485,228.820436
5,14,0.0013024902436882257,240.520979
6,3,0.0036718749906867743,215.023266
6,11,0.0036499022971838713,170.913871
6,12,0.003684082068502903,157.809037
6,13,0.003676757914945483,199.761139
6,14,0.0036352539900690317,205.733333
7,3,0.033964842557907104,76.703312
7,6,0.03398437425494194,76.602839
7,7,0.033320311456918716,76.981964
7,8,0.03404296934604645,77.452078
7,9,0.033417969942092896,78.249066
7,10,0.034687500447034836,77.597294
7,11,0.03349609300494194,72.293610
7,14,0.03349609300494194,73.258255
7,15,0.03324218839406967,74.212402
7,16,0.03324218839406967,73.883118
8,3,0.033964842557907104,73.838674
8,6,0.03398437425494194,76.114125
8,7,0.033320311456918716,76.354021
8,8,0.03404296934604645,77.104696
8,9,0.033417969942092896,77.075648
8,10,0.034687500447034836,72.135385
8,11,0.03349609300494194,72.671170
8,14,0.03349609300494194,73.826271
8,15,0.03324218839406967,75.010129
8,16,0.03324218839406967,74.986817
9,1,0.031269531697034836,80.762080
9,2,0.03125,80.343120
9,3,0.03128906339406967,81.208086
9,4,0.03335937485098839,81.511822
9,5,0.031367186456918716,82.711370
9,6,0.03128906339406967,78.839262
9,7,0.03140624985098839,74.501660
9,8,0.03316406160593033,74.675992
9,9,0.03132812678813934,76.389014
9,10,0.03134765475988388,76.969604
9,11,0.031269531697034836,78.229703
9,12,0.03128906339406967,78.874015
9,13,0.031367186456918716,78.514221
9,14,0.03128906339406967,80.483022
9,15,0.03132812678813934,80.811200
9,16,0.03132812678813934,79.062994
9,17,0.031132811680436134,76.466422
9,20,0.031367186456918716,75.130897
