sentence,position,eps,timing
0,1,0.07765624672174454,23.158571
0,2,0.08578124642372131,23.543146
0,3,0.09351562708616257,23.770039
0,4,0.08578124642372131,24.442280
0,5,0.08585937321186066,24.652797
0,6,0.08296874910593033,24.113456
0,7,0.08945312350988388,23.255776
0,8,0.08226562291383743,23.541828
0,9,0.09171874821186066,23.479475
0,10,0.08093749731779099,23.689999
0,11,0.08359374850988388,23.543795
0,12,0.08289062231779099,23.785636
0,13,0.08515624701976776,23.645826
0,14,0.0852343738079071,23.156274
0,15,0.0813281238079071,23.590809
0,16,0.08945312350988388,23.078707
0,17,0.08945312350988388,23.159716
0,18,0.08210937678813934,23.852809
1,1,0.16093750298023224,27.188873
1,2,0.15937499701976776,25.513769
1,3,0.16093750298023224,34.235499
1,4,0.15976563096046448,24.746165
1,5,0.16078124940395355,34.046077
1,6,0.16249999403953552,26.839391
1,7,0.16203124821186066,27.039396
1,8,0.16203124821186066,27.597644
1,9,0.16218750178813934,26.840848
1,10,0.16203124821186066,33.144523
1,11,0.1615625023841858,27.976484
1,12,0.16171875596046448,34.311435
1,13,0.16296875476837158,26.961633
1,14,0.16171875596046448,33.415793
1,15,0.16249999403953552,27.607552
1,16,0.16109375655651093,34.332719
1,17,0.16171875596046448,27.471284
1,18,0.16203124821186066,27.161242
1,19,0.16109375655651093,27.317294
1,20,0.1603125035762787,31.464629
1,21,0.1614062488079071,31.595807
1,22,0.16187499463558197,27.989815
1,23,0.16093750298023224,27.783255
1,24,0.16187499463558197,34.016571
1,25,0.16093750298023224,27.539492
2,1,0.020273437723517418,31.464655
2,2,0.02031249925494194,30.443142
2,3,0.020390624180436134,29.909707
2,4,0.020253906026482582,29.393485
2,5,0.020097656175494194,25.521900
2,6,0.020371094346046448,24.004383
3,1,0.06992187350988388,23.134865
3,2,0.07136718928813934,23.089221
3,3,0.07124999910593033,23.184166
3,4,0.07105468958616257,23.181344
3,5,0.07148437201976776,23.685444
3,6,0.06992187350988388,23.592736
3,7,0.0715624988079071,23.649467
3,8,0.07175781577825546,23.730889
3,9,0.07480468600988388,23.737224
3,10,0.07144531607627869,23.779027
3,11,0.07093749940395355,23.633224
3,12,0.07167968899011612,23.537186
3,13,0.07191406190395355,23.732120
3,14,0.07109375298023224,24.035434
3,15,0.07218749821186066,23.913746
4,1,0.06410156190395355,42.836993
4,2,0.06136718764901161,42.149620
4,3,0.06605468690395355,42.072232
4,4,0.062382813543081284,42.779489
4,7,0.056328125298023224,41.366063
4,8,0.057929687201976776,44.326898
4,9,0.05531249940395355,43.606589
4,10,0.05726562440395355,41.855523
5,1,0.025800781324505806,50.020904
5,2,0.025644531473517418,50.796337
5,3,0.025761717930436134,50.354935
5,6,0.02558593824505806,52.185143
5,7,0.025800781324505806,50.312209
5,8,0.02535156160593033,50.287711
5,9,0.025742188096046448,48.271901
5,10,0.025546874850988388,50.555476
5,11,0.02597656287252903,46.387630
5,12,0.026035156100988388,49.591067
5,13,0.025410156697034836,45.879979
5,14,0.025898437947034836,38.058522
6,3,0.057734373956918716,33.889237
6,11,0.05707031115889549,32.090998
6,12,0.05949218571186066,31.602711
6,13,0.0595703125,31.782560
6,14,0.054218750447034836,32.675312
7,3,0.012402343563735485,27.824328
7,6,0.012343750335276127,28.234991
7,7,0.012080078013241291,28.538362
7,8,0.012119140475988388,28.582257
7,9,0.012089843861758709,28.799758
7,10,0.01230468787252903,28.404689
7,11,0.012021484784781933,27.894778
7,14,0.012001953087747097,28.230220
7,15,0.011962890625,28.403304
7,16,0.011933594010770321,28.637672
8,3,0.012402343563735485,28.715863
8,6,0.012343750335276127,28.847103
8,7,0.012080078013241291,28.491686
8,8,0.012119140475988388,28.529536
8,9,0.012089843861758709,28.634349
8,10,0.01230468787252903,28.756939
8,11,0.012021484784781933,28.779835
8,14,0.012001953087747097,28.668445
8,15,0.011962890625,28.876273
8,16,0.011933594010770321,29.108566
9,1,0.1340624988079071,26.107837
9,2,0.13312500715255737,26.112237
9,3,0.13304688036441803,26.447947
9,4,0.13835936784744263,26.570589
9,5,0.134765625,26.279830
9,6,0.13445311784744263,26.185612
9,7,0.1353124976158142,26.709592
9,8,0.1368750035762787,23.900311
9,9,0.13507813215255737,23.385850
9,10,0.13500000536441803,23.465952
9,11,0.13468749821186066,23.894277
9,12,0.13562500476837158,23.767817
9,13,0.13523437082767487,23.726626
9,14,0.134765625,24.054164
9,15,0.1365624964237213,24.005828
9,16,0.13585937023162842,24.124178
9,17,0.13437500596046448,23.746775
9,20,0.13507813215255737,23.931417
