sentence,position,eps,timing
0,1,0.5081250071525574,130.792730
0,2,0.5256249904632568,132.090519
0,3,0.5799999833106995,133.667432
0,4,0.5328124761581421,130.344113
0,5,0.5271875262260437,131.512697
0,6,0.5309374928474426,132.235674
0,7,0.5525000095367432,131.102623
0,8,0.5274999737739563,129.748908
0,9,0.559374988079071,129.746511
0,10,0.5212500095367432,132.061581
0,11,0.5350000262260437,131.663003
0,12,0.5325000286102295,131.835139
0,13,0.5356249809265137,132.579243
0,14,0.5381249785423279,132.463588
0,15,0.5256249904632568,132.043771
0,16,0.546875,129.733745
0,17,0.5643749833106995,130.973050
0,18,0.5306249856948853,132.257217
1,1,0.36281248927116394,154.594516
1,2,0.3634375035762787,158.467282
1,3,0.3634375035762787,156.402283
1,4,0.3671875,157.717517
1,5,0.36781251430511475,156.366673
1,6,0.3721874952316284,150.329082
1,7,0.36906251311302185,149.390726
1,8,0.3656249940395355,153.244291
1,9,0.3709374964237213,155.279097
1,10,0.3725000023841858,152.335602
1,11,0.3671875,152.933554
1,12,0.36937499046325684,153.436318
1,13,0.375,151.406483
1,14,0.3675000071525574,151.351066
1,15,0.3687500059604645,152.304230
1,16,0.3737500011920929,153.400372
1,17,0.37156251072883606,152.204079
1,18,0.3700000047683716,154.657133
1,19,0.3737500011920929,154.637438
1,20,0.3737500011920929,153.923601
1,21,0.375,154.372089
1,22,0.3712500035762787,153.698500
1,23,0.36031249165534973,152.354432
1,24,0.37281250953674316,154.215181
1,25,0.3734374940395355,153.620709
2,1,0.4962500035762787,93.126249
2,2,0.49531251192092896,93.621829
2,3,0.4984374940395355,94.384907
2,4,0.5009375214576721,94.222160
2,5,0.5053125023841858,88.911784
2,6,0.5043749809265137,89.962929
3,1,0.6643750071525574,109.698856
3,2,0.6587499976158142,108.958398
3,3,0.6581249833106995,108.805582
3,4,0.6556249856948853,108.683450
3,5,0.6612499952316284,108.576650
3,6,0.6625000238418579,108.058279
3,7,0.6643750071525574,107.653422
3,8,0.6643750071525574,107.858224
3,9,0.6487500071525574,107.092760
3,10,0.6656249761581421,108.234848
3,11,0.6637499928474426,107.915248
3,12,0.6631249785423279,107.392118
3,13,0.6643750071525574,107.978178
3,14,0.6612499952316284,108.080876
3,15,0.6637499928474426,108.879830
4,1,0.5456249713897705,98.527850
4,2,0.4950000047683716,96.809436
4,3,0.5618749856948853,98.673521
4,4,0.49562498927116394,97.101722
4,7,0.4765625,98.348995
4,8,0.48531249165534973,97.539762
4,9,0.47437500953674316,97.665634
4,10,0.4868749976158142,98.012702
5,1,0.6587499976158142,103.946407
5,2,0.6568750143051147,105.384287
5,3,0.659375011920929,104.474168
5,6,0.6618750095367432,104.510356
5,7,0.6600000262260437,103.929615
5,8,0.6600000262260437,105.762305
5,9,0.6625000238418579,104.921668
5,10,0.6625000238418579,107.479913
5,11,0.6575000286102295,107.411081
5,12,0.6575000286102295,106.576641
5,13,0.6631249785423279,107.219033
5,14,0.6631249785423279,106.121018
6,3,0.5721874833106995,111.897512
6,11,0.5728124976158142,112.315584
6,12,0.5987499952316284,112.500619
6,13,0.6050000190734863,112.386484
6,14,0.5718749761581421,113.080174
7,3,0.3578124940395355,120.068658
7,6,0.3618749976158142,120.128582
7,7,0.3590624928474426,121.432245
7,8,0.36000001430511475,120.654255
7,9,0.36406248807907104,122.346130
7,10,0.37718749046325684,122.110366
7,11,0.3596875071525574,120.355867
7,14,0.36281248927116394,121.063015
7,15,0.3643749952316284,120.325857
7,16,0.36156249046325684,114.100906
8,3,0.3578124940395355,113.370222
8,6,0.3618749976158142,113.523447
8,7,0.3590624928474426,113.522198
8,8,0.36000001430511475,112.277237
8,9,0.36406248807907104,112.221239
8,10,0.37718749046325684,114.291252
8,11,0.3596875071525574,113.121910
8,14,0.36281248927116394,112.182244
8,15,0.3643749952316284,112.491729
8,16,0.36156249046325684,113.702247
9,1,0.6187499761581421,145.456798
9,2,0.6256250143051147,145.159368
9,3,0.6187499761581421,145.918377
9,4,0.6115624904632568,144.892666
9,5,0.6121875047683716,146.526266
9,6,0.6331250071525574,148.416269
9,7,0.6081249713897705,148.693483
9,8,0.6112499833106995,147.916706
9,9,0.6109374761581421,146.655850
9,10,0.6299999952316284,149.202854
9,11,0.614062488079071,147.531276
9,12,0.6162499785423279,148.612949
9,13,0.6134374737739563,148.698602
9,14,0.6231250166893005,147.476328
9,15,0.614062488079071,149.575577
9,16,0.6187499761581421,149.193022
9,17,0.6371874809265137,149.036934
9,20,0.6128125190734863,148.404907
