sentence,position,eps,timing,memory
0,1,1.2637499570846558,56.061936,5229417984
0,2,1.2643749713897705,56.239256,5229921280
0,3,1.3250000476837158,55.718973,5250181120
0,4,1.2712500095367432,57.379807,5230115840
0,5,1.2649999856948853,57.527648,5230156800
0,6,1.2731250524520874,57.411041,5230205952
0,7,1.2825000286102295,54.513225,5250232320
0,8,1.2756249904632568,55.405796,5230033920
0,9,1.2937500476837158,54.841799,5250160640
0,10,1.2649999856948853,56.243546,5230064640
0,11,1.2743749618530273,56.037882,5230085120
0,12,1.2643749713897705,56.427080,5230218240
0,13,1.2768750190734863,56.275259,5230197760
0,14,1.2712500095367432,57.693830,5230248960
0,15,1.265625,57.840755,5230105600
0,16,1.2799999713897705,54.660546,5250365440
0,17,1.2825000286102295,54.717450,5250304000
0,18,1.2712500095367432,56.260145,5230136320
1,1,1.3287500143051147,70.942956,7891640832
1,2,1.3212499618530273,68.284400,7873382400
1,3,1.3274999856948853,68.881356,7891641344
1,4,1.3200000524520874,68.502643,7891641344
1,5,1.3174999952316284,68.707532,7891641344
1,6,1.3224999904632568,68.748351,7891641344
1,7,1.318750023841858,70.196470,7875235840
1,8,1.3237500190734863,69.018340,7891641344
1,9,1.3262499570846558,67.022176,7875166720
1,10,1.3287500143051147,70.147045,7891641344
1,11,1.3250000476837158,70.978539,7891641344
1,12,1.3250000476837158,68.361201,7891641344
1,13,1.3262499570846558,69.366314,7891641344
1,14,1.3274999856948853,70.314533,7891641344
1,15,1.3250000476837158,69.357824,7891641344
1,16,1.3237500190734863,69.211040,7891641344
1,17,1.3262499570846558,68.892853,7891641344
1,18,1.3212499618530273,70.519108,7874959360
1,19,1.3250000476837158,71.481817,7891641344
1,20,1.3212499618530273,69.281397,7891641344
1,21,1.3237500190734863,67.961416,7872884736
1,22,1.3224999904632568,67.381531,7874125824
1,23,1.3324999809265137,68.371512,7891641344
1,24,1.3224999904632568,69.754821,7872829440
1,25,1.3250000476837158,69.474744,7891641344
2,1,1.0043749809265137,38.736578,533562368
2,2,1.003749966621399,38.834048,529975808
2,3,0.9993749856948853,38.560276,533762560
2,4,1.0068750381469727,38.705367,533789184
2,5,0.9918749928474426,38.668479,534840832
2,6,1.0068750381469727,38.677679,534880768
3,1,1.53125,48.438221,3292171776
3,2,1.5387500524520874,48.798274,3292006912
3,3,1.5387500524520874,48.896811,3291989504
3,4,1.5449999570846558,48.741755,3292172288
3,5,1.5449999570846558,48.614549,3291972096
3,6,1.534999966621399,47.957767,3280898560
3,7,1.5412499904632568,48.722697,3292006912
3,8,1.5449999570846558,48.151667,3292154880
3,9,1.5462499856948853,49.107085,3291850240
3,10,1.5449999570846558,49.223071,3292172288
3,11,1.5425000190734863,49.072176,3292172288
3,12,1.537500023841858,49.099403,3292033024
3,13,1.5425000190734863,49.220592,3292154880
3,14,1.5412499904632568,49.324792,3291980800
3,15,1.5412499904632568,48.995537,3292137472
4,1,0.8737499713897705,41.946489,1294305280
4,2,0.8543750047683716,42.017948,1294305792
4,3,0.9300000071525574,42.254305,1294305792
4,4,0.8612499833106995,42.273285,1294305792
4,7,0.8462499976158142,42.937014,1294305792
4,8,0.8475000262260437,42.289955,1294305792
4,9,0.8506249785423279,42.447329,1294305792
4,10,0.8493750095367432,42.560946,1294305792
5,1,1.6825000047683716,47.069525,2780281344
5,2,1.277500033378601,46.969997,2765373440
5,3,1.6924999952316284,47.166813,2767832576
5,6,1.6962499618530273,46.285039,2768197120
5,7,1.6974999904632568,45.872362,2767083008
5,8,1.662500023841858,45.365400,2772007936
5,9,1.693750023841858,45.947391,2766885376
5,10,1.691249966621399,46.163892,2768176640
5,11,1.7050000429153442,46.937514,2779207680
5,12,1.691249966621399,46.008136,2768111104
5,13,1.6950000524520874,45.521315,2768242176
5,14,1.7062499523162842,45.998687,2767996416
6,3,1.3387500047683716,45.921619,2774229504
6,11,1.3287500143051147,45.646820,2775148544
6,12,1.277500033378601,46.705279,2767873536
6,13,1.3362499475479126,45.329254,2778190848
6,14,1.3287500143051147,45.192810,2774983680
7,3,0.0944531261920929,63.908732,3872585728
7,6,0.09406249970197678,63.463638,3872586240
7,7,0.09914062172174454,63.872109,3872586240
7,8,0.09718749672174454,65.372939,3872586240
7,9,0.09484375268220901,64.581355,3872586240
7,10,0.09914062172174454,64.180808,3872586240
7,11,0.09789062291383743,64.136496,3872586240
7,14,0.0983593761920929,64.361879,3872586240
7,15,0.09492187201976776,63.600680,3872586240
7,16,0.09679687768220901,65.090701,3872586240
8,3,0.0944531261920929,64.574001,3872585728
8,6,0.09406249970197678,64.209710,3872586240
8,7,0.09914062172174454,64.475385,3872586240
8,8,0.09718749672174454,64.213721,3872586240
8,9,0.09484375268220901,64.529025,3872586240
8,10,0.09914062172174454,64.752976,3872586240
8,11,0.09789062291383743,64.345778,3872586240
8,14,0.0983593761920929,64.695990,3872586240
